1,-0.5,-0.5,1.414214
2,0.2103245,-0.4998872,1.041003
3,0.4399507,0.4585404,0.07297136
4,0.4739946,0.4882944,0.02851841
5,0.4664133,0.4867272,0.03611417
6,0.4859079,0.4881521,0.01841086
7,0.4903493,0.4902304,0.01373248
